Image ID,Name,Person URI
21761549,Celia Johnson,http://dbpedia.org/resource/Celia_Johnson
1054487,Angela Down,http://dbpedia.org/resource/Angela_Down
1054484,Peter Jeffrey,http://dbpedia.org/resource/Peter_Jeffrey
1054489,Michael Hordern,http://dbpedia.org/resource/Michael_Hordern
1054485,Donald Sinden,http://dbpedia.org/resource/Donald_Sinden
1054483,Ian Charleson,http://dbpedia.org/resource/Ian_Charleson
1054473,Ian Charleson,http://dbpedia.org/resource/Ian_Charleson
1054473,Donald Sinden,http://dbpedia.org/resource/Donald_Sinden
1054473,Pippa Guard,http://dbpedia.org/resource/Pippa_Guard
21611531,Antony Keaney,http://shakespeare.acropolis.org.uk/people/Antony+Keaney
21611531,Lewis Casson,http://shakespeare.acropolis.org.uk/people/Lewis+Casson
21611531,Arthur Lawrence,http://shakespeare.acropolis.org.uk/people/Arthur+Lawrence
21611532,Barbara Burnham,http://www.wikidata.org/entity/Q2883912
21611532,Robert Eddison,http://dbpedia.org/resource/Robert_Eddison
2878187,Laidman Browne,http://shakespeare.acropolis.org.uk/people/Laidman+Browne
2878187,Gladys Young,http://shakespeare.acropolis.org.uk/people/Gladys+Young
2878187,David Peel,http://dbpedia.org/resource/David_Peel_(actor)
21783447,Brian Stirner,http://shakespeare.acropolis.org.uk/people/Brian+Stirner
21783648,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
21783648,James Bolam,http://dbpedia.org/resource/James_Bolam
21783648,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21783443,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21783446,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21783646,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
21783646,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21775286,Brian Stirner,http://shakespeare.acropolis.org.uk/people/Brian+Stirner
21775285,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
21775285,James Bolam,http://dbpedia.org/resource/James_Bolam
21775285,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21772493,Clive Francis,http://dbpedia.org/resource/Clive_Francis
21772494,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
21772494,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21772496,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
21772496,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
21772495,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
865342,Brian Stirner,http://shakespeare.acropolis.org.uk/people/Brian+Stirner
865342,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
865345,David Lloyd Meredith,http://dbpedia.org/resource/David_Lloyd_Meredith
865345,James Bolam,http://dbpedia.org/resource/James_Bolam
865334,James Bolam,http://dbpedia.org/resource/James_Bolam
865337,Brian Stirner,http://shakespeare.acropolis.org.uk/people/Brian+Stirner
865330,Richard Pasco,http://dbpedia.org/resource/Richard_Pasco
865332,David Lloyd Meredith,http://dbpedia.org/resource/David_Lloyd_Meredith
865346,Arthur Hewlett,http://dbpedia.org/resource/Arthur_Hewlett
865325,Richard Easton,http://dbpedia.org/resource/Richard_Easton
865322,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
865318,Tony Church,http://dbpedia.org/resource/Tony_Church
865326,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
865326,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
865339,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
865339,Richard Pasco,http://dbpedia.org/resource/Richard_Pasco
865339,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
865327,Chris Sullivan,http://shakespeare.acropolis.org.uk/people/Chris+Sullivan
865327,Clive Francis,http://dbpedia.org/resource/Clive_Francis
865331,Marilyn Le Conte,http://shakespeare.acropolis.org.uk/people/Marilyn+Le+Conte
865338,Angharad Rees,http://dbpedia.org/resource/Angharad_Rees
865341,John Quentin,http://shakespeare.acropolis.org.uk/people/John+Quentin
865328,Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
865340,James Bolam,http://dbpedia.org/resource/James_Bolam
865329,Clive Francis,http://dbpedia.org/resource/Clive_Francis
865335,Richard Pasco,http://dbpedia.org/resource/Richard_Pasco
865321,Victoria Plucknett,http://dbpedia.org/resource/Victoria_Plucknett
865321,Maynard Williams,http://shakespeare.acropolis.org.uk/people/Maynard+Williams
21999848,Pamela Alan,http://shakespeare.acropolis.org.uk/people/Pamela+Alan
21999848,Peter Wyngarde,http://dbpedia.org/resource/Peter_Wyngarde
21995959,Guy Verney,http://shakespeare.acropolis.org.uk/people/Guy+Verney
21995959,Walter Hudd,http://dbpedia.org/resource/Walter_Hudd
21995956,Laurence Harvey,http://dbpedia.org/resource/Laurence_Harvey
21995956,Margaret Leighton,http://dbpedia.org/resource/Margaret_Leighton
21995957,Margaret Leighton,http://dbpedia.org/resource/Margaret_Leighton
21995957,Isabel Dean,http://dbpedia.org/resource/Isabel_Dean
21995958,Kenneth Connor,http://dbpedia.org/resource/Kenneth_Connor
21995958,Vida Hope,http://dbpedia.org/resource/Vida_Hope
21323579,Peter Bell,http://dbpedia.org/resource/Peter_Bell_(actor)
21323579,Vivienne Bennett,http://shakespeare.acropolis.org.uk/people/Vivienne+Bennett
21323579,Mary Honer,http://shakespeare.acropolis.org.uk/people/Mary+Honer
2132358,Oscar Quitak,http://dbpedia.org/resource/Oscar_Quitak
2132358,Desmond Llewelyn,http://dbpedia.org/resource/Desmond_Llewelyn
16298817,Magaretta Scott,http://shakespeare.acropolis.org.uk/people/Magaretta+Scott
16298815,Magaretta Scott,http://shakespeare.acropolis.org.uk/people/Magaretta+Scott
16298815,Ion Swinley,http://shakespeare.acropolis.org.uk/people/Ion+Swinley
16298813,Magaretta Scott,http://shakespeare.acropolis.org.uk/people/Magaretta+Scott
16298813,Ion Swinley,http://shakespeare.acropolis.org.uk/people/Ion+Swinley
16926553,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
16926553,Roger Daltrey,http://dbpedia.org/resource/Roger_Daltrey
16926514,Joanne Pearce,http://shakespeare.acropolis.org.uk/people/Joanne+Pearce
16926511,Suzanne Bertish,http://dbpedia.org/resource/Suzanne_Bertish
16926511,Joanne Pearce,http://shakespeare.acropolis.org.uk/people/Joanne+Pearce
16926517,Suzanne Bertish,http://dbpedia.org/resource/Suzanne_Bertish
16926517,Joanne Pearce,http://shakespeare.acropolis.org.uk/people/Joanne+Pearce
16926519,Cyril Cusack,http://dbpedia.org/resource/Cyril_Cusack
1692652,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
1692652,Roger Daltrey,http://dbpedia.org/resource/Roger_Daltrey
16926515,Roger Daltrey,http://dbpedia.org/resource/Roger_Daltrey
1061891,Wendy Hiller,http://dbpedia.org/resource/Wendy_Hiller
1061880,Wendy Hiller,http://dbpedia.org/resource/Wendy_Hiller
1061880,Cyril Cusack,http://dbpedia.org/resource/Cyril_Cusack
1061880,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
1061880,Roger Daltrey,http://dbpedia.org/resource/Roger_Daltrey
1061885,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
1061885,Wendy Hiller,http://dbpedia.org/resource/Wendy_Hiller
1061885,Cyril Cusack,http://dbpedia.org/resource/Cyril_Cusack
1061889,Charles Gray,http://dbpedia.org/resource/Charles_Gray_(actor)
1061869,Joanne Pearce,http://shakespeare.acropolis.org.uk/people/Joanne+Pearce
1061869,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
1061895,Sam Dastor,http://dbpedia.org/resource/Sam_Dastor
1061888,Sam Dastor,http://dbpedia.org/resource/Sam_Dastor
1061888,Alfred Hoffman,http://shakespeare.acropolis.org.uk/people/Alfred+Hoffman
1061868,Ingrid Pitt,http://dbpedia.org/resource/Ingrid_Pitt
1061868,Joanne Pearce,http://shakespeare.acropolis.org.uk/people/Joanne+Pearce
1061868,Frank Williams,http://dbpedia.org/resource/Frank_Williams_(actor)
1061868,Suzanne Bertish,http://dbpedia.org/resource/Suzanne_Bertish
1061876,Ingrid Pitt,http://dbpedia.org/resource/Ingrid_Pitt
1061876,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
1061873,Sam Dastor,http://dbpedia.org/resource/Sam_Dastor
1061873,David Kelly,http://dbpedia.org/resource/David_Kelly_(actor)
1061873,Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
1061898,Charles Gray,http://dbpedia.org/resource/Charles_Gray_(actor)
21323589,Diana Rigg,http://dbpedia.org/resource/Diana_Rigg
21323589,Alec McCowen,http://dbpedia.org/resource/Alec_McCowen
21323584,Diana Rigg,http://dbpedia.org/resource/Diana_Rigg
21323595,Alec McCowen,http://dbpedia.org/resource/Alec_McCowen
21323595,Barry MacGregor,http://shakespeare.acropolis.org.uk/people/Barry+MacGregor
21323591,Barry MacGregor,http://shakespeare.acropolis.org.uk/people/Barry+MacGregor
21323591,Alec McCowen,http://dbpedia.org/resource/Alec_McCowen
21323591,Philip Brack,http://shakespeare.acropolis.org.uk/people/Philip+Brack
21323597,Janet Suzman,http://dbpedia.org/resource/Janet_Suzman
21323597,Diana Rigg,http://dbpedia.org/resource/Diana_Rigg
21403094,Paul Hansard,http://dbpedia.org/resource/Paul_Hansard
21403091,Jane Wenham,http://dbpedia.org/resource/Jane_Wenham_(actress)
21403091,Joan Plowright,http://dbpedia.org/resource/Joan_Plowright
2140309,Paul Hansard,http://dbpedia.org/resource/Paul_Hansard
2140309,David Peel,http://dbpedia.org/resource/David_Peel_(actor)
21403089,Patrick Horgan,http://shakespeare.acropolis.org.uk/people/Patrick+Horgan
21403089,David Bird,http://dbpedia.org/resource/David_Bird
21403089,David Peel,http://dbpedia.org/resource/David_Peel_(actor)
21403089,Roy Skelton,http://dbpedia.org/resource/Roy_Skelton
21403088,Paul Hansard,http://dbpedia.org/resource/Paul_Hansard
21403088,Richard Burrell,http://shakespeare.acropolis.org.uk/people/Richard+Burrell
21403088,David Bird,http://dbpedia.org/resource/David_Bird
21403088,Patrick Horgan,http://shakespeare.acropolis.org.uk/people/Patrick+Horgan
21403088,Christine Humphrey,http://shakespeare.acropolis.org.uk/people/Christine+Humphrey
21403088,David Peel,http://dbpedia.org/resource/David_Peel_(actor)
21403088,Barbara Grimes,http://shakespeare.acropolis.org.uk/people/Barbara+Grimes
21403088,Esther Lawrence,http://shakespeare.acropolis.org.uk/people/Esther+Lawrence
21403088,Roy Skelton,http://dbpedia.org/resource/Roy_Skelton
21403088,Patricia Routledge,http://dbpedia.org/resource/Patricia_Routledge
21403088,Helen Misener,http://shakespeare.acropolis.org.uk/people/Helen+Misener
23117028,Jan Francis,http://dbpedia.org/resource/Jan_Francis
23117028,Lorna Heilbron,http://dbpedia.org/resource/Lorna_Heilbron
23117028,Debbie Bowen,http://shakespeare.acropolis.org.uk/people/Debbie+Bowen
23117026,Jan Francis,http://dbpedia.org/resource/Jan_Francis
23117026,Lorna Heilbron,http://dbpedia.org/resource/Lorna_Heilbron
23117026,Debbie Bowen,http://shakespeare.acropolis.org.uk/people/Debbie+Bowen
23119535,Jan Francis,http://dbpedia.org/resource/Jan_Francis
23119536,Maurice Denham,http://dbpedia.org/resource/Maurice_Denham
23119537,Martin Shaw,http://dbpedia.org/resource/Martin_Shaw
23119537,David Gwillim,http://dbpedia.org/resource/David_Gwillim
23119537,Martin C. Thurley,http://shakespeare.acropolis.org.uk/people/Martin+C.+Thurley
23119537,Jeremy Brett,http://dbpedia.org/resource/Jeremy_Brett
23119539,Lorna Heilbron,http://dbpedia.org/resource/Lorna_Heilbron
2311954,Jeremy Brett,http://dbpedia.org/resource/Jeremy_Brett
2311954,Martin Shaw,http://dbpedia.org/resource/Martin_Shaw
23119635,Lorna Heilbron,http://dbpedia.org/resource/Lorna_Heilbron
23119635,Jeremy Brett,http://dbpedia.org/resource/Jeremy_Brett
23117024,Jeremy Brett,http://dbpedia.org/resource/Jeremy_Brett
6655639,Sinead Cusack,http://dbpedia.org/resource/Sin%C3%A9ad_Cusack
13395704,Martin Shaw,http://dbpedia.org/resource/Martin_Shaw
3152329,Nadine Marshall,http://dbpedia.org/resource/Nadine_Marshall
3152329,Chiwetel Ejiofor,http://dbpedia.org/resource/Chiwetel_Ejiofor
3152329,Anton Lesser,http://dbpedia.org/resource/Anton_Lesser
4040700,Juliet Aubrey,http://dbpedia.org/resource/Juliet_Aubrey
4040700,Tom Wilkinson,http://dbpedia.org/resource/Tom_Wilkinson
4040700,Corin Redgrave,http://dbpedia.org/resource/Corin_Redgrave
4040703,Tom Wilkinson,http://dbpedia.org/resource/Tom_Wilkinson
873506,Kenneth Colley,http://dbpedia.org/resource/Kenneth_Colley
873506,Kate Nelligan,http://dbpedia.org/resource/Kate_Nelligan
873506,Christopher Strauli,http://dbpedia.org/resource/Christopher_Strauli
873506,Tim Pigott-Smith,http://dbpedia.org/resource/Tim_Pigott-Smith
873513,Alun Armstrong,http://dbpedia.org/resource/Alun_Armstrong_(actor)
873507,Kevin Stoney,http://dbpedia.org/resource/Kevin_Stoney
873505,Kenneth Colley,http://dbpedia.org/resource/Kenneth_Colley
873511,David Browning,http://shakespeare.acropolis.org.uk/people/David+Browning
873500,Christopher Strauli,http://dbpedia.org/resource/Christopher_Strauli
873500,Yolanda Vazquez,http://dbpedia.org/resource/Yolanda_Vazquez
873517,John McEnery,http://dbpedia.org/resource/John_McEnery
873510,Ellis Jones,http://dbpedia.org/resource/Ellis_Jones_(actor)
873510,Frank Middlemass,http://dbpedia.org/resource/Frank_Middlemass
873510,John Clegg,http://dbpedia.org/resource/John_Clegg_(actor)
873518,Eileen Page,http://shakespeare.acropolis.org.uk/people/Eileen+Page
873508,Adrienne Corri,http://dbpedia.org/resource/Adrienne_Corri
873503,Kevin Stoney,http://dbpedia.org/resource/Kevin_Stoney
873504,Kenneth Colley,http://dbpedia.org/resource/Kenneth_Colley
6836328,Peggy Ashcroft,http://dbpedia.org/resource/Peggy_Ashcroft
5394236,H. O. Nicholson,http://shakespeare.acropolis.org.uk/people/H.+O.+Nicholson
5394236,Andre Van Gysedham,http://shakespeare.acropolis.org.uk/people/Andre+Van+Gysedham
5394236,Mary Hawkin,http://shakespeare.acropolis.org.uk/people/Mary+Hawkin
5394236,Ion Swinley,http://shakespeare.acropolis.org.uk/people/Ion+Swinley
5394236,Frederic Sargent,http://shakespeare.acropolis.org.uk/people/Frederic+Sargent
5394236,Leslie French,http://dbpedia.org/resource/Leslie_French
5394236,Anthony Quayle,http://dbpedia.org/resource/Anthony_Quayle
5394236,Henry Morrell,http://shakespeare.acropolis.org.uk/people/Henry+Morrell
5394236,Peggy Ashcroft,http://dbpedia.org/resource/Peggy_Ashcroft
5394236,Billie Sinclair,http://shakespeare.acropolis.org.uk/people/Billie+Sinclair
5394236,Henry Hallatt,http://shakespeare.acropolis.org.uk/people/Henry+Hallatt
1263793,Howard Rose,http://shakespeare.acropolis.org.uk/people/Howard+Rose
1263793,Frederic Sargent,http://shakespeare.acropolis.org.uk/people/Frederic+Sargent
1263793,Howard Rose,http://shakespeare.acropolis.org.uk/people/Howard+Rose
1263793,Ion Swinley,http://shakespeare.acropolis.org.uk/people/Ion+Swinley
1263793,Peggy Ashcroft,http://dbpedia.org/resource/Peggy_Ashcroft
1263793,Andre Van Gysedham,http://shakespeare.acropolis.org.uk/people/Andre+Van+Gysedham
1263793,Henry Hallatt,http://shakespeare.acropolis.org.uk/people/Henry+Hallatt
22342712,David Suchet,http://dbpedia.org/resource/David_Suchet
22342712,Hannah Gordon,http://dbpedia.org/resource/Hannah_Gordon
22342712,Peter Jeffrey,http://dbpedia.org/resource/Peter_Jeffrey
21917987,Jack Gold,http://dbpedia.org/resource/Jack_Gold
21917987,Warren Mitchell,http://dbpedia.org/resource/Warren_Mitchell
21917996,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
21917996,Warren Mitchell,http://dbpedia.org/resource/Warren_Mitchell
21917997,John Nettles,http://dbpedia.org/resource/John_Nettles
21917988,Frank Finlay,http://dbpedia.org/resource/Frank_Finlay
21917988,Nerys Hughes,http://dbpedia.org/resource/Nerys_Hughes
21917988,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
2191799,Nerys Hughes,http://dbpedia.org/resource/Nerys_Hughes
2191799,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
1890092,Frank Finlay,http://dbpedia.org/resource/Frank_Finlay
1890092,Christopher Gable,http://dbpedia.org/resource/Christopher_Gable
18900927,Frank Finlay,http://dbpedia.org/resource/Frank_Finlay
18900921,Anna Marson,http://shakespeare.acropolis.org.uk/people/Anna+Marson
18899946,Nerys Hughes,http://dbpedia.org/resource/Nerys_Hughes
18899946,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
18899946,Rolf Lefebre,http://shakespeare.acropolis.org.uk/people/Rolf+Lefebre
18899943,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
18899943,Christopher Gable,http://dbpedia.org/resource/Christopher_Gable
18900928,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
21995941,Laurence Payne,http://dbpedia.org/resource/Laurence_Payne
21995941,Jane Wenham,http://dbpedia.org/resource/Jane_Wenham_(actress)
21995941,Denis Quilley,http://dbpedia.org/resource/Denis_Quilley
21995941,Rachel Gurney,http://dbpedia.org/resource/Rachel_Gurney
21995943,Michael Hordern,http://dbpedia.org/resource/Michael_Hordern
21995943,Raymond Westwell,http://shakespeare.acropolis.org.uk/people/Raymond+Westwell
21995944,Laurence Payne,http://dbpedia.org/resource/Laurence_Payne
21995944,Michael Hordern,http://dbpedia.org/resource/Michael_Hordern
21995944,John Westbrook,http://dbpedia.org/resource/John_Westbrook_(actor)
21995944,Rachel Gurney,http://dbpedia.org/resource/Rachel_Gurney
21995944,Leonard Davies,http://shakespeare.acropolis.org.uk/people/Leonard+Davies
21995944,John Hayter,http://shakespeare.acropolis.org.uk/people/John+Hayter
21995944,Derek Holmes,http://shakespeare.acropolis.org.uk/people/Derek+Holmes
21995944,Dudley Jones,http://shakespeare.acropolis.org.uk/people/Dudley+Jones
21934965,John Westbrook,http://dbpedia.org/resource/John_Westbrook_(actor)
21934965,Rachel Gurney,http://dbpedia.org/resource/Rachel_Gurney
21934965,Michael Hordern,http://dbpedia.org/resource/Michael_Hordern
21934965,Denis Quilley,http://dbpedia.org/resource/Denis_Quilley
21934965,Raymond Westwell,http://shakespeare.acropolis.org.uk/people/Raymond+Westwell
21745374,Atiq Ahmad,http://shakespeare.acropolis.org.uk/people/Atiq+Ahmad
21745374,Yavar Abbas,http://shakespeare.acropolis.org.uk/people/Yavar+Abbas
21745374,Prem Bakshi,http://shakespeare.acropolis.org.uk/people/Prem+Bakshi
21745374,Amina Ahmad,http://shakespeare.acropolis.org.uk/people/Amina+Ahmad
21745374,Zahur Raja,http://shakespeare.acropolis.org.uk/people/Zahur+Raja
21745374,Z.A. Bokhari,http://shakespeare.acropolis.org.uk/people/Z.A.+Bokhari
21745374,Zia Mohiuddin,http://shakespeare.acropolis.org.uk/people/Zia+Mohiuddin
21745374,Attia Habibullah,http://shakespeare.acropolis.org.uk/people/Attia+Habibullah
21745374,Ijaz Hussain Batalvi,http://shakespeare.acropolis.org.uk/people/Ijaz+Hussain+Batalvi
21745374,S.A. Siddiqi,http://shakespeare.acropolis.org.uk/people/S.A.+Siddiqi
21746226,S.A. Siddiqi,http://shakespeare.acropolis.org.uk/people/S.A.+Siddiqi
21746226,Zia Mohiuddin,http://shakespeare.acropolis.org.uk/people/Zia+Mohiuddin
21746226,Ijaz Hussain Batalvi,http://shakespeare.acropolis.org.uk/people/Ijaz+Hussain+Batalvi
21746226,Z.A. Bokhari,http://shakespeare.acropolis.org.uk/people/Z.A.+Bokhari
21746226,Yavar Abbas,http://shakespeare.acropolis.org.uk/people/Yavar+Abbas
21746226,Amina Ahmad,http://shakespeare.acropolis.org.uk/people/Amina+Ahmad
21746226,Attia Habibullah,http://shakespeare.acropolis.org.uk/people/Attia+Habibullah
21746226,Prem Bakshi,http://shakespeare.acropolis.org.uk/people/Prem+Bakshi
21746226,Zahur Raja,http://shakespeare.acropolis.org.uk/people/Zahur+Raja
21746226,Atiq Ahmad,http://shakespeare.acropolis.org.uk/people/Atiq+Ahmad
2157008,Andre Morell,http://dbpedia.org/resource/Andre_Morell
2157008,John Gratrell,http://shakespeare.acropolis.org.uk/people/John+Gratrell
2157008,Mary Martlew,http://www.wikidata.org/entity/Q6518459
2157008,Margaretta Scott,http://dbpedia.org/resource/Margaretta_Scott
21570093,Robert Adams,http://dbpedia.org/resource/Robert_Adams_(actor)
21570093,Margaretta Scott,http://dbpedia.org/resource/Margaretta_Scott
21570093,Mary Martlew,http://www.wikidata.org/entity/Q6518459
21570087,Abraham Sofaer,http://dbpedia.org/resource/Abraham_Sofaer
21570087,Jill Balcon,http://dbpedia.org/resource/Jill_Balcon
21570087,George Benson,http://dbpedia.org/resource/George_Benson_(actor)
21570089,Abraham Sofaer,http://dbpedia.org/resource/Abraham_Sofaer
21570092,Margaretta Scott,http://dbpedia.org/resource/Margaretta_Scott
21570086,Andre Morell,http://dbpedia.org/resource/Andre_Morell
21570086,Margaretta Scott,http://dbpedia.org/resource/Margaretta_Scott
21570086,Abraham Sofaer,http://dbpedia.org/resource/Abraham_Sofaer
1068000,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
1068000,Susan Jameson,http://dbpedia.org/resource/Susan_Jameson
1067996,Kenneth Cranham,http://dbpedia.org/resource/Kenneth_Cranham
1068007,John Franklyn-Robbins,http://dbpedia.org/resource/John_Franklyn-Robbins
1067994,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
1068001,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
1067999,Kenneth Cranham,http://dbpedia.org/resource/Kenneth_Cranham
1067999,Susan Jameson,http://dbpedia.org/resource/Susan_Jameson
1068005,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
1068005,John Nettles,http://dbpedia.org/resource/John_Nettles
1068009,Douglas Wilmer,http://dbpedia.org/resource/Douglas_Wilmer
1067998,John Nettles,http://dbpedia.org/resource/John_Nettles
1067998,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
1067998,Kenneth Cranham,http://dbpedia.org/resource/Kenneth_Cranham
1067998,Susan Jameson,http://dbpedia.org/resource/Susan_Jameson
1068002,Marc Zuber,http://dbpedia.org/resource/Marc_Zuber
1068002,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
1068004,Warren Mitchell,http://dbpedia.org/resource/Warren_Mitchell
22009748,Warren Mitchell,http://dbpedia.org/resource/Warren_Mitchell
22009749,Gemma Jones,http://dbpedia.org/resource/Gemma_Jones
5973905,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
5973904,Christopher Gable,http://dbpedia.org/resource/Christopher_Gable
5973904,Maggie Smith,http://dbpedia.org/resource/Maggie_Smith
873919,Michael Bryant,http://dbpedia.org/resource/Michael_Bryant_(actor)
873914,Bryan Marshall,http://dbpedia.org/resource/Bryan_Marshall
873904,Richard Griffiths,http://dbpedia.org/resource/Richard_Griffiths
873909,Prunella Scales,http://dbpedia.org/resource/Prunella_Scales
21931804,Miranda Foster,http://shakespeare.acropolis.org.uk/people/Miranda+Foster
21931804,Simon Chandler,http://dbpedia.org/resource/Simon_Chandler
21931806,Miranda Foster,http://shakespeare.acropolis.org.uk/people/Miranda+Foster
873901,Tenniel Evans,http://dbpedia.org/resource/Tenniel_Evans
873922,Bryan Marshall,http://dbpedia.org/resource/Bryan_Marshall
873922,Tenniel Evans,http://dbpedia.org/resource/Tenniel_Evans
873922,Michael Graham Cox,http://dbpedia.org/resource/Michael_Graham_Cox
873922,Richard O'Callaghan,http://shakespeare.acropolis.org.uk/people/Richard+O'Callaghan
873922,Alan Bennett,http://dbpedia.org/resource/Alan_Bennett
873918,Gordon Gostelow,http://dbpedia.org/resource/Gordon_Gostelow
873920,Alan Bennett,http://dbpedia.org/resource/Alan_Bennett
873903,Simon Chandler,http://dbpedia.org/resource/Simon_Chandler
873907,Elizabeth Spriggs,http://dbpedia.org/resource/Elizabeth_Spriggs
873923,Richard Griffiths,http://dbpedia.org/resource/Richard_Griffiths
873912,Simon Chandler,http://dbpedia.org/resource/Simon_Chandler
873912,Miranda Foster,http://shakespeare.acropolis.org.uk/people/Miranda+Foster
873912,Richard O'Callaghan,http://shakespeare.acropolis.org.uk/people/Richard+O'Callaghan
873908,Prunella Scales,http://dbpedia.org/resource/Prunella_Scales
873908,Miranda Foster,http://shakespeare.acropolis.org.uk/people/Miranda+Foster
873908,Simon Chandler,http://dbpedia.org/resource/Simon_Chandler
873900,Richard O'Callaghan,http://shakespeare.acropolis.org.uk/people/Richard+O'Callaghan
873921,Elizabeth Spriggs,http://dbpedia.org/resource/Elizabeth_Spriggs
873916,Prunella Scales,http://dbpedia.org/resource/Prunella_Scales
873916,Judy Davis,http://dbpedia.org/resource/Judy_Davis
873917,Ben Kingsley,http://dbpedia.org/resource/Ben_Kingsley
873917,Nigel Terry,http://dbpedia.org/resource/Nigel_Terry
235099,Miranda Foster,http://shakespeare.acropolis.org.uk/people/Miranda+Foster
235099,Prunella Scales,http://dbpedia.org/resource/Prunella_Scales
235099,Bryan Marshall,http://dbpedia.org/resource/Bryan_Marshall
235099,Ben Kingsley,http://dbpedia.org/resource/Ben_Kingsley
2161154,Jimmy Edwards,http://dbpedia.org/resource/Jimmy_Edwards
2161154,Moira Lister,http://dbpedia.org/resource/Moira_Lister
21611543,Jimmy Edwards,http://dbpedia.org/resource/Jimmy_Edwards
21611543,Cedric Messina,http://dbpedia.org/resource/Cedric_Messina
21611543,Beryl Reid,http://dbpedia.org/resource/Beryl_Reid
21611541,Beryl Reid,http://dbpedia.org/resource/Beryl_Reid
21611541,Jimmy Edwards,http://dbpedia.org/resource/Jimmy_Edwards
21611541,Moira Lister,http://dbpedia.org/resource/Moira_Lister
21611541,June Tobin,http://shakespeare.acropolis.org.uk/people/June+Tobin
21530235,Clement Hamelin,http://shakespeare.acropolis.org.uk/people/Clement+Hamelin
21530235,Thomas Moore,http://shakespeare.acropolis.org.uk/people/Thomas+Moore
21530235,Robert Atkins,http://dbpedia.org/resource/Robert_Atkins_(actor)
21530235,Alfie Bass,http://dbpedia.org/resource/Alfie_Bass
21530229,Robert Atkins,http://dbpedia.org/resource/Robert_Atkins_(actor)
21530229,Mary Kerridge,http://dbpedia.org/resource/Mary_Kerridge
21530229,Betty Huntley-Wright,http://dbpedia.org/resource/Betty_Huntley-Wright
21530231,Elizabeth Regan,http://shakespeare.acropolis.org.uk/people/Elizabeth+Regan
21530231,Peter Rendall,http://shakespeare.acropolis.org.uk/people/Peter+Rendall
2153023,Rupert Davies,http://dbpedia.org/resource/Rupert_Davies
2153023,Antony Sharp,http://shakespeare.acropolis.org.uk/people/Antony+Sharp
21530232,Antony Sharp,http://shakespeare.acropolis.org.uk/people/Antony+Sharp
21530232,Robert Atkins,http://dbpedia.org/resource/Robert_Atkins_(actor)
21530233,Justice Shallow,http://dbpedia.org/resource/Justice_Shallow
21530233,Hugh Pryse,http://dbpedia.org/resource/Sir_Hugh_Evans
21530233,Robert Beaumont,http://shakespeare.acropolis.org.uk/people/Robert+Beaumont
21530233,Sir Hugh Evans,http://dbpedia.org/resource/Sir_Hugh_Evans
21530233,Robert Beaumont,http://shakespeare.acropolis.org.uk/people/Robert+Beaumont
21530236,Betty Huntley-Wright,http://dbpedia.org/resource/Betty_Huntley-Wright
21530236,Antony Sharp,http://shakespeare.acropolis.org.uk/people/Antony+Sharp
21530236,Mary Kerridge,http://dbpedia.org/resource/Mary_Kerridge
2700481,Zoe Tapper,http://dbpedia.org/resource/Zoe_Tapper
